ORF1	ORF2	ORF3	ORF4	ORF5	ORF6
YLR100W	YHR072W	YOR328W	YLL012W	YBR002C	none
YLR100W	YHR072W	YOR328W	YHR190W	YBR002C	none
YLR100W	YHR072W	YMR015C	YBR041W	YBR002C	none
YLR100W	YHR072W	YMR015C	YLR056W	YBR002C	none
YLR100W	YHR072W	YMR015C	YLL012W	YBR002C	none
YLR100W	YHR072W	YMR015C	YHR190W	YBR002C	none
YLR100W	YHR072W	YNL280C	YLR056W	YBR002C	none
YLR100W	YHR072W	YGL012W	YLR056W	YBR002C	none
YLR100W	YHR072W	YGL012W	YHR190W	YBR002C	none
YLR100W	YHR072W	YLL012W	YBR041W	YBR002C	none
YLR100W	YHR072W	YLL012W	YLR144C	YBR002C	none
YLR100W	YHR072W	YLL012W	YLR056W	YBR002C	none
YLR100W	YHR072W	YLL012W	YOR328W	YBR002C	none
YLR100W	YHR072W	YLL012W	YMR015C	YBR002C	none
YLR100W	YHR072W	YLL012W	YHR190W	YBR002C	none
YLR100W	YHR072W	YHR190W	YBR041W	YBR002C	none
YLR100W	YHR072W	YHR190W	YLR144C	YBR002C	none
YLR100W	YHR072W	YHR190W	YLR056W	YBR002C	none
YLR100W	YHR072W	YHR190W	YOR328W	YBR002C	none
YLR100W	YHR072W	YHR190W	YMR015C	YBR002C	none
YLR100W	YHR072W	YHR190W	YGL012W	YBR002C	none
YLR100W	YHR072W	YHR190W	YLL012W	YBR002C	none
YLR100W	YOR328W	YLR056W	YGL012W	YCL025C	none
YLR100W	YOR328W	YLR056W	YHR190W	YCL025C	none
YLR100W	YOR328W	YLR056W	YHR190W	YGL255W	none
YLR100W	YOR328W	YMR015C	YGL012W	YCL025C	none
YLR100W	YOR328W	YMR015C	YHR190W	YCL025C	none
YLR100W	YOR328W	YGL012W	YLR056W	YCL025C	none
YLR100W	YOR328W	YGL012W	YMR015C	YCL025C	none
YLR100W	YOR328W	YGL012W	YHR190W	YDR033W	none
YLR100W	YOR328W	YGL012W	YHR190W	YCL025C	none
YLR100W	YOR328W	YGL012W	YHR190W	YGL255W	none
YLR100W	YOR328W	YHR190W	YLR056W	YCL025C	none
YLR100W	YOR328W	YHR190W	YLR056W	YGL255W	none
YLR100W	YOR328W	YHR190W	YMR015C	YCL025C	none
YLR100W	YOR328W	YHR190W	YGL012W	YDR033W	none
YLR100W	YOR328W	YHR190W	YGL012W	YCL025C	none
YLR100W	YOR328W	YHR190W	YGL012W	YGL255W	none
YLR100W	YMR015C	YBR041W	YHR072W	YGL055W	none
YLR100W	YMR015C	YBR041W	YHR072W	YLL063C	none
YLR100W	YMR015C	YBR041W	YLR056W	YGL055W	none
YLR100W	YMR015C	YBR041W	YLR056W	YLL063C	none
YLR100W	YMR015C	YBR041W	YNL280C	YGL055W	none
YLR100W	YMR015C	YBR041W	YNL280C	YLL063C	none
YLR100W	YMR015C	YBR041W	YGL012W	YLL063C	none
YLR100W	YMR015C	YBR041W	YHR190W	YGL055W	none
YLR100W	YMR015C	YBR041W	YHR190W	YLL063C	none
YLR100W	YMR015C	YHR072W	YBR041W	YGL055W	none
YLR100W	YMR015C	YHR072W	YBR041W	YLL063C	none
YLR100W	YMR015C	YHR072W	YLR056W	YGL055W	none
YLR100W	YMR015C	YHR072W	YLR056W	YLL063C	none
YLR100W	YMR015C	YHR072W	YGL012W	YLL063C	none
YLR100W	YMR015C	YHR072W	YHR190W	YGL055W	none
YLR100W	YMR015C	YHR072W	YHR190W	YLL063C	none
YLR100W	YMR015C	YLR056W	YBR041W	YGL055W	none
YLR100W	YMR015C	YLR056W	YBR041W	YLL063C	none
YLR100W	YMR015C	YLR056W	YHR072W	YGL055W	none
YLR100W	YMR015C	YLR056W	YHR072W	YLL063C	none
YLR100W	YMR015C	YLR056W	YNL280C	YGL055W	none
YLR100W	YMR015C	YLR056W	YGL012W	YGL055W	none
YLR100W	YMR015C	YLR056W	YGL012W	YLL063C	none
YLR100W	YMR015C	YLR056W	YHR190W	YGL055W	none
YLR100W	YMR015C	YLR056W	YHR190W	YLL063C	none
YLR100W	YMR015C	YNL280C	YBR041W	YGL055W	none
YLR100W	YMR015C	YNL280C	YBR041W	YLL063C	none
YLR100W	YMR015C	YNL280C	YLR056W	YGL055W	none
YLR100W	YMR015C	YGL012W	YBR041W	YLL063C	none
YLR100W	YMR015C	YGL012W	YHR072W	YLL063C	none
YLR100W	YMR015C	YGL012W	YLR056W	YGL055W	none
YLR100W	YMR015C	YGL012W	YLR056W	YLL063C	none
YLR100W	YMR015C	YGL012W	YHR190W	YGL055W	none
YLR100W	YMR015C	YGL012W	YHR190W	YLL063C	none
YLR100W	YMR015C	YHR190W	YBR041W	YGL055W	none
YLR100W	YMR015C	YHR190W	YBR041W	YLL063C	none
YLR100W	YMR015C	YHR190W	YHR072W	YGL055W	none
YLR100W	YMR015C	YHR190W	YHR072W	YLL063C	none
YLR100W	YMR015C	YHR190W	YLR056W	YGL055W	none
YLR100W	YMR015C	YHR190W	YLR056W	YLL063C	none
YLR100W	YMR015C	YHR190W	YGL012W	YGL055W	none
YLR100W	YMR015C	YHR190W	YGL012W	YLL063C	none
YLR100W	YBR041W	YIL124W	YDL193W	YOR246C	none
YLR100W	YBR041W	YIL124W	YBR002C	YOR246C	none
YLR100W	YBR041W	YBR002C	YIL124W	YBL011W	none
YLR100W	YBR041W	YBR002C	YDL193W	YBL011W	none
YLR100W	YOR328W	YFL004W	YCL025C	YDL248W	none
YLR100W	YOR328W	YCL025C	YLR256W	YAR031W	none
YLR100W	YBR041W	YHR072W	YIL124W	YOR246C	none
YLR100W	YBR041W	YLR056W	YBR002C	YBL011W	none
YLR100W	YBR041W	YNL280C	YIL124W	YOR246C	none
YLR100W	YBR041W	YNL280C	YBR002C	YBL011W	none
YLR100W	YBR041W	YHR190W	YIL124W	YOR246C	none
YLR100W	YBR041W	YHR190W	YBR002C	YBL011W	none
YLR100W	YLR144C	YHR190W	YER032W	YER161C	none
YLR100W	YLR144C	YHR190W	YML013W	YKL020C	none
YLR100W	YLR144C	YHR190W	YBR177C	YBR002C	none
YLR100W	YHR072W	YLR056W	YBR002C	YBL011W	none
YLR100W	YHR072W	YLL012W	YBR002C	YBL011W	none
YLR100W	YHR072W	YHR190W	YBR002C	YBL011W	none
YLR100W	YLR056W	YHR072W	YLR207W	YML075C	none
YLR100W	YLR056W	YNL280C	YLR207W	YML075C	none
YLR100W	YLR056W	YHR190W	YLR207W	YML075C	none
YLR100W	YOR328W	YNL280C	YCL025C	YAR031W	none
YLR100W	YOR328W	YGL012W	YCL025C	YAR031W	none
YLR100W	YOR328W	YGL012W	YCL025C	YDR276C	none
YLR100W	YOR328W	YHR190W	YFL004W	YDL248W	none
YLR100W	YOR328W	YHR190W	YCL025C	YAR031W	none
YLR100W	YOR328W	YHR190W	YCL025C	YPL234C	none
YLR100W	YOR328W	YHR190W	YCL025C	YDR276C	none
YLR100W	YGL012W	YBR041W	YBR290W	YBR110W	none
YLR100W	YGL012W	YMR015C	YBR290W	YCL052C	none
YLR100W	YGL012W	YMR015C	YBR290W	YBR110W	none
YLR100W	YGL012W	YHR190W	YHR133C	YCL025C	none
YLR100W	YGL012W	YHR190W	YBR290W	YCL052C	none
YLR100W	YGL012W	YHR190W	YBR290W	YBR110W	none
YLR100W	YHR190W	YGL012W	YNL083W	YNL008C	none
YLR100W	YGL012W	YHR133C	YBR110W	YCL025C	none
YLR100W	YGL012W	YBR290W	YCL052C	YJR106W	none
YLR100W	YBR041W	YLR144C	YDL193W	YBR002C	none
YLR100W	YBR041W	YHR072W	YDL193W	YBR002C	none
YLR100W	YBR041W	YLR056W	YDL193W	YBR002C	none
YLR100W	YBR041W	YOR328W	YDL193W	YBR002C	none
YLR100W	YBR041W	YMR015C	YDL193W	YBR002C	none
YLR100W	YBR041W	YNL280C	YDL193W	YBR002C	none
YLR100W	YBR041W	YLL012W	YDL193W	YBR002C	none
YLR100W	YBR041W	YHR190W	YDL193W	YBR002C	none
YLR100W	YOR328W	YGL012W	YDR033W	YCL025C	none
YLR100W	YOR328W	YHR190W	YDR033W	YCL025C	none
YLR100W	YOR328W	YHR190W	YDR033W	YGL255W	none
YLR100W	YOR328W	YHR190W	YCL025C	YGL255W	none
YNR035C	YIL034C	YDL225W	YPR070W	YKL007W	none
YNR035C	YIL034C	YDL225W	YBR193C	YKL007W	none
YNR035C	YIL034C	YDL225W	YBR193C	YIR003W	none
YNR035C	YIL034C	YDL225W	YGL208W	YKL007W	none
YNR035C	YIL034C	YDL225W	YLR337C	YKL007W	none
YNR035C	YIL034C	YDL225W	YLR337C	YIR003W	none
YNR035C	YIL034C	YPR070W	YDL225W	YKL007W	none
YNR035C	YIL034C	YPR070W	YLR337C	YKL007W	none
YNR035C	YIL034C	YPR070W	YLR337C	YIR003W	none
YNR035C	YIL034C	YBR193C	YDL225W	YKL007W	none
YNR035C	YIL034C	YBR193C	YDL225W	YIR003W	none
YNR035C	YIL034C	YBR193C	YLR337C	YKL007W	none
YNR035C	YIL034C	YBR193C	YLR337C	YIR003W	none
YNR035C	YIL034C	YGL208W	YDL225W	YKL007W	none
YNR035C	YIL034C	YGL208W	YLR337C	YKL007W	none
YNR035C	YIL034C	YLR337C	YDL225W	YKL007W	none
YNR035C	YIL034C	YLR337C	YDL225W	YIR003W	none
YNR035C	YIL034C	YLR337C	YPR070W	YKL007W	none
YNR035C	YIL034C	YLR337C	YPR070W	YIR003W	none
YNR035C	YIL034C	YLR337C	YBR193C	YKL007W	none
YNR035C	YIL034C	YLR337C	YBR193C	YIR003W	none
YNR035C	YIL034C	YLR337C	YGL208W	YKL007W	none
YNR035C	YIL034C	YLR337C	YMR105C	YKL007W	none
YNR035C	YIL034C	YLR337C	YMR105C	YIR003W	none
YNR035C	YIL034C	YMR105C	YLR337C	YKL007W	none
YNR035C	YIL034C	YMR105C	YLR337C	YIR003W	none
YNR035C	YDL225W	YIL034C	YBR193C	YDR148C	none
YNR035C	YDL225W	YIL034C	YLR337C	YDR148C	none
YNR035C	YDL225W	YPR070W	YLR337C	YDR148C	none
YNR035C	YDL225W	YPR070W	YMR105C	YDR148C	none
YNR035C	YDL225W	YBR193C	YIL034C	YDR148C	none
YNR035C	YDL225W	YBR193C	YGL208W	YDR148C	none
YNR035C	YDL225W	YBR193C	YLR337C	YDR148C	none
YNR035C	YDL225W	YBR193C	YMR105C	YDR148C	none
YNR035C	YDL225W	YBR193C	YMR138W	YDR148C	none
YNR035C	YDL225W	YBR193C	YDR063W	YDR148C	none
YNR035C	YDL225W	YGL208W	YBR193C	YDR148C	none
YNR035C	YDL225W	YLR337C	YIL034C	YDR148C	none
YNR035C	YDL225W	YLR337C	YPR070W	YDR148C	none
YNR035C	YDL225W	YLR337C	YBR193C	YDR148C	none
YNR035C	YDL225W	YLR337C	YMR105C	YDR148C	none
YNR035C	YDL225W	YMR105C	YPR070W	YDR148C	none
YNR035C	YDL225W	YMR105C	YBR193C	YDR148C	none
YNR035C	YDL225W	YMR105C	YLR337C	YDR148C	none
YNR035C	YDL225W	YMR138W	YBR193C	YDR148C	none
YNR035C	YDL225W	YDR063W	YBR193C	YDR148C	none
YNR035C	YBR193C	YIL034C	YDL225W	YLR295C	none
YNR035C	YBR193C	YIL034C	YLR337C	YLR295C	none
YNR035C	YBR193C	YDL225W	YIL034C	YLR295C	none
YNR035C	YBR193C	YDL225W	YGL208W	YLR295C	none
YNR035C	YBR193C	YDL225W	YLR337C	YLR295C	none
YNR035C	YBR193C	YDL225W	YMR105C	YLR295C	none
YNR035C	YBR193C	YDL225W	YMR138W	YLR295C	none
YNR035C	YBR193C	YDL225W	YDR063W	YLR295C	none
YNR035C	YBR193C	YGL208W	YDL225W	YLR295C	none
YNR035C	YBR193C	YGL208W	YLR337C	YLR295C	none
YNR035C	YBR193C	YLR337C	YIL034C	YLR295C	none
YNR035C	YBR193C	YLR337C	YDL225W	YLR295C	none
YNR035C	YBR193C	YLR337C	YGL208W	YLR295C	none
YNR035C	YBR193C	YLR337C	YMR105C	YLR295C	none
YNR035C	YBR193C	YLR337C	YMR138W	YLR295C	none
YNR035C	YBR193C	YLR337C	YDR063W	YLR295C	none
YNR035C	YBR193C	YMR105C	YDL225W	YLR295C	none
YNR035C	YBR193C	YMR105C	YLR337C	YLR295C	none
YNR035C	YBR193C	YMR138W	YDL225W	YLR295C	none
YNR035C	YBR193C	YMR138W	YLR337C	YLR295C	none
YNR035C	YBR193C	YDR063W	YDL225W	YLR295C	none
YNR035C	YBR193C	YDR063W	YLR337C	YLR295C	none
YNR035C	YMR105C	YDL225W	YPR070W	YIR005W	none
YNR035C	YMR105C	YDL225W	YBR193C	YIR005W	none
YNR035C	YMR105C	YDL225W	YLR337C	YIR005W	none
YNR035C	YMR105C	YPR070W	YDL225W	YIR005W	none
YNR035C	YMR105C	YPR070W	YLR337C	YIR005W	none
YNR035C	YMR105C	YBR193C	YDL225W	YIR005W	none
YNR035C	YMR105C	YBR193C	YLR337C	YIR005W	none
YNR035C	YMR105C	YLR337C	YDL225W	YIR005W	none
YNR035C	YMR105C	YLR337C	YPR070W	YIR005W	none
YNR035C	YMR105C	YLR337C	YBR193C	YIR005W	none
YNR035C	YDL225W	YNL078W	YDR148C	YOR127W	none
YNR035C	YDL225W	YHR033W	YDR148C	YPL022W	none
YNR035C	YDL225W	YHR033W	YNL116W	YPL022W	none
YNR035C	YDL225W	YHR033W	YJR070C	YPL022W	none
YNR035C	YDL225W	YHR033W	YJR092W	YPL022W	none
YNR035C	YDL225W	YNL116W	YDR148C	YPL022W	none
YNR035C	YDL225W	YNL116W	YDR097C	YPL022W	none
YNR035C	YDL225W	YNL116W	YNL078W	YPL022W	none
YNR035C	YDL225W	YNL116W	YGR282C	YPL022W	none
YNR035C	YDL225W	YNL116W	YHR033W	YPL022W	none
YNR035C	YDL225W	YNL116W	YJR070C	YPL022W	none
YNR035C	YDL225W	YNL116W	YJR092W	YPL022W	none
YNR035C	YDL225W	YNL116W	YNL289W	YPL022W	none
YNR035C	YBR193C	YLR064W	YLR295C	YCL043C	none
YNR035C	YBR193C	YLR064W	YLR295C	YMR123W	none
YNR035C	YIL034C	YDL225W	YKL007W	YPR093C	none
YNR035C	YIL034C	YDL225W	YER071C	YLR200W	none
YNR035C	YIL034C	YLR337C	YKL007W	YPR093C	none
YNR035C	YIL034C	YLR337C	YER071C	YLR200W	none
YNR035C	YDL225W	YIL034C	YHR033W	YPL022W	none
YNR035C	YDL225W	YIL034C	YNL116W	YPL022W	none
YNR035C	YDL225W	YPR070W	YHR033W	YPL022W	none
YNR035C	YDL225W	YPR070W	YNL116W	YPL022W	none
YNR035C	YDL225W	YBR193C	YNL078W	YOL070C	none
YNR035C	YDL225W	YBR193C	YNL078W	YOR127W	none
YNR035C	YDL225W	YBR193C	YHR033W	YPL022W	none
YNR035C	YDL225W	YBR193C	YNL116W	YPL022W	none
YNR035C	YDL225W	YBR193C	YJR092W	YPR122W	none
YNR035C	YDL225W	YGL208W	YNL116W	YPL022W	none
YNR035C	YDL225W	YLR337C	YNL078W	YOL070C	none
YNR035C	YDL225W	YLR337C	YNL078W	YOR127W	none
YNR035C	YDL225W	YLR337C	YHR033W	YPL022W	none
YNR035C	YDL225W	YLR337C	YNL116W	YPL022W	none
YNR035C	YDL225W	YMR105C	YNL116W	YPL022W	none
YNR035C	YDL225W	YMR138W	YNL116W	YPL022W	none
YNR035C	YDL225W	YDR063W	YNL116W	YPL022W	none
YNR035C	YBR193C	YDL225W	YLR064W	YCL043C	none
YNR035C	YBR193C	YDL225W	YLR064W	YMR123W	none
YNR035C	YBR193C	YLR337C	YLR064W	YCL043C	none
YNR035C	YBR193C	YLR337C	YLR064W	YMR123W	none
YNR035C	YGL208W	YDL225W	YGR231C	YGL167C	none
YNR035C	YGL208W	YBR193C	YGR231C	YGL167C	none
YNR035C	YGL208W	YLR337C	YGR231C	YGL167C	none
YNR035C	YMR105C	YBR193C	YDL059C	YKL127W	none
YNR035C	YMR105C	YLR337C	YNL094W	YBR260C	none
YNR035C	YMR105C	YLR337C	YDL059C	YKL127W	none
YNR035C	YDL225W	YNL078W	YOL070C	YOR127W	none
YNR035C	YBR193C	YLR064W	YCL043C	YMR123W	none
YNR035C	YDL225W	YNL116W	YOR373W	YIL106W	none
YNR035C	YDL225W	YJR092W	YOR231W	YBR260C	none
YNR035C	YDL225W	YJR092W	YOR231W	YGR196C	none
YNR035C	YBR193C	YLR064W	YCL043C	YDR044W	none
YNR035C	YBR193C	YLR064W	YMR123W	YGR105W	none
YNR035C	YBR193C	YLR295C	YJL058C	YDL057W	none
YNR035C	YGL208W	YGR231C	YGL167C	YNL242W	none
YNR035C	YGL208W	YGR231C	YGL167C	YER040W	none
YNR035C	YLR337C	YNL020C	YMR196W	YKL168C	none
YNR035C	YIL034C	YDL225W	YKL007W	YIR003W	none
YNR035C	YIL034C	YLR337C	YKL007W	YIR003W	none
YOR014W	YJL156C	YDR463W	YDR168W	YML041C	none
YOR329C	YNL092W	YDR393W	YHR083W	YOL009C	none
YOR329C	YNL092W	YHR083W	YOL009C	YGL219C	none
YLR043C	YDR272W	YDR536W	YGR223C	YOL149W	none
YCL043C	YAL023C	YDR411C	YBR273C	YML013W	none
YKL022C	YER107C	YDR369C	YDL102W	YBL079W	none
YKL022C	YER107C	YDL102W	YDR369C	YBL079W	none
YKL022C	YER107C	YER105C	YDL207W	YFR050C	none
YKL022C	YER107C	YER105C	YBL079W	YFR050C	none
YOR160W	YGL092W	YKR082W	YML103C	YBL079W	none
YOR160W	YGL092W	YKR082W	YER105C	YDR424C	none
YOR160W	YGL092W	YKR082W	YER105C	YHR036W	none
YOR160W	YGL092W	YKR082W	YKL186C	YDR424C	none
YOR160W	YGL092W	YKR082W	YKL186C	YHR036W	none
YOR160W	YGL092W	YKR082W	YDL207W	YDR424C	none
YOR160W	YGL092W	YKR082W	YDL207W	YHR036W	none
YOR160W	YGL092W	YKR082W	YML103C	YDR424C	none
YOR160W	YGL092W	YKR082W	YML103C	YHR036W	none
YOR160W	YGL092W	YKR082W	YBL079W	YDR424C	none
YOR160W	YGL092W	YKR082W	YBL079W	YHR036W	none
YOR160W	YGL092W	YER105C	YKR082W	YFR050C	none
YOR160W	YGL092W	YER105C	YDL207W	YFR050C	none
YOR160W	YGL092W	YER105C	YML103C	YFR050C	none
YOR160W	YGL092W	YER105C	YBL079W	YFR050C	none
YOR160W	YGL092W	YDL207W	YKR082W	YMR255W	none
YOR160W	YGL092W	YDL207W	YER105C	YMR255W	none
YOR160W	YGL092W	YDL207W	YKL186C	YMR255W	none
YOR160W	YGL092W	YDL207W	YML103C	YMR255W	none
YOR160W	YGL092W	YDL207W	YBL079W	YMR255W	none
YOR160W	YGL092W	YML103C	YKR082W	YHR036W	none
YOR160W	YGL092W	YML103C	YER105C	YHR036W	none
YOR160W	YGL092W	YML103C	YKL186C	YHR036W	none
YOR160W	YGL092W	YML103C	YDL207W	YHR036W	none
YOR160W	YGL092W	YML103C	YBL079W	YHR036W	none
YOR160W	YGL092W	YER086W	YKR082W	YDR424C	none
YOR160W	YGL092W	YER086W	YKR082W	YHR036W	none
YOR160W	YGL092W	YER086W	YML103C	YHR036W	none
YOR160W	YGL092W	YPL088W	YKR082W	YDR424C	none
YOR160W	YGL092W	YPL088W	YKR082W	YHR036W	none
YOR160W	YGL092W	YPL088W	YML103C	YHR036W	none
YOR160W	YGL092W	YOR095C	YKR082W	YDR424C	none
YOR160W	YGL092W	YOR095C	YKR082W	YHR036W	none
YOR160W	YGL092W	YOR095C	YML103C	YHR036W	none
YOR160W	YGL092W	YKR082W	YDR424C	YHR036W	none
YOR160W	YGL092W	YER105C	YFR050C	YGR067C	none
YOR160W	YGL092W	YDL207W	YOR046C	YNR024W	none
YOR160W	YGL092W	YML103C	YGL247W	YCR106W	none
YOR160W	YGL092W	YBL079W	YML031W	YHR036W	none
YOR160W	YGL092W	YER086W	YKR082W	YML103C	none
YOR160W	YGL092W	YER086W	YKR082W	YBL079W	none
YOR160W	YGL092W	YER086W	YML103C	YBL079W	none
YOR160W	YGL092W	YPL088W	YKR082W	YML103C	none
YOR160W	YGL092W	YPL088W	YKR082W	YBL079W	none
YOR160W	YGL092W	YPL088W	YML103C	YBL079W	none
YOR160W	YGL092W	YOR095C	YKR082W	YML103C	none
YOR160W	YGL092W	YOR095C	YKR082W	YBL079W	none
YOR160W	YGL092W	YOR095C	YML103C	YBL079W	none
YOR250C	YKL020C	YML013W	YOR124C	YGR082W	none
YDR334W	YLR052W	YKR072C	YER092W	YGL220W	none
YDR334W	YLR052W	YER092W	YKR072C	YGL220W	none
YDR334W	YLR052W	YER092W	YNL215W	YGL220W	none
YDR334W	YLR052W	YNL215W	YER092W	YGL220W	none
YGL081W	YGR184C	YKL010C	YOR236W	YIL143C	none
YGL081W	YGR184C	YPR048W	YOR236W	YNL240C	none
YGL081W	YGR184C	YML051W	YOR236W	YOR370C	none
YGL001C	YLR100W	YHR072W	YMR202W	YBR041W	none
YGL001C	YLR100W	YHR072W	YLR056W	YBR041W	none
YGL001C	YLR100W	YHR072W	YHR190W	YBR041W	none
YGL001C	YLR100W	YMR202W	YHR072W	YBR041W	none
YGL001C	YLR100W	YMR202W	YLR056W	YBR041W	none
YGL001C	YLR100W	YMR202W	YNL280C	YBR041W	none
YGL001C	YLR100W	YMR202W	YHR190W	YBR041W	none
YGL001C	YLR100W	YLR056W	YHR072W	YBR041W	none
YGL001C	YLR100W	YLR056W	YMR202W	YBR041W	none
YGL001C	YLR100W	YLR056W	YNL280C	YBR041W	none
YGL001C	YLR100W	YLR056W	YHR190W	YBR041W	none
YGL001C	YLR100W	YNL280C	YMR202W	YBR041W	none
YGL001C	YLR100W	YNL280C	YLR056W	YBR041W	none
YGL001C	YLR100W	YNL280C	YHR190W	YBR041W	none
YGL001C	YLR100W	YGL012W	YHR190W	YBR041W	none
YGL001C	YLR100W	YHR190W	YHR072W	YBR041W	none
YGL001C	YLR100W	YHR190W	YMR202W	YBR041W	none
YGL001C	YLR100W	YHR190W	YLR056W	YBR041W	none
YGL001C	YLR100W	YHR190W	YNL280C	YBR041W	none
YGL001C	YLR100W	YHR190W	YGL012W	YBR041W	none
YGL001C	YHR072W	YLR100W	YMR202W	YBR041W	none
YGL001C	YHR072W	YLR100W	YLR056W	YBR041W	none
YGL001C	YHR072W	YLR100W	YHR190W	YBR041W	none
YGL001C	YHR072W	YMR202W	YLR100W	YBR041W	none
YGL001C	YHR072W	YMR202W	YLR056W	YBR041W	none
YGL001C	YHR072W	YMR202W	YNL280C	YBR041W	none
YGL001C	YHR072W	YLR056W	YLR100W	YBR041W	none
YGL001C	YHR072W	YLR056W	YMR202W	YBR041W	none
YGL001C	YHR072W	YLR056W	YNL280C	YBR041W	none
YGL001C	YHR072W	YLR056W	YHR190W	YBR041W	none
YGL001C	YHR072W	YNL280C	YMR202W	YBR041W	none
YGL001C	YHR072W	YNL280C	YLR056W	YBR041W	none
YGL001C	YHR072W	YHR190W	YLR100W	YBR041W	none
YGL001C	YHR072W	YHR190W	YLR056W	YBR041W	none
YGL001C	YLR100W	YHR190W	YBR041W	YDL052C	none
YGL001C	YLR100W	YHR190W	YOR328W	YDR033W	none
YGL001C	YHR072W	YMR202W	YBR177C	YER136W	none
YGL001C	YHR190W	YLR100W	YOR328W	YDR033W	none
YGL001C	YHR190W	YGL012W	YOR328W	YER083C	none
YGL001C	YHR190W	YGL012W	YOR328W	YDR033W	none
YGL001C	YHR190W	YGL012W	YKR103W	YNL010W	none
YGL001C	YHR190W	YOR328W	YER083C	YDR033W	none
YGL001C	YGL012W	YHR133C	YPL227C	YMR272C	none
YGL001C	YGL012W	YBR290W	YPL227C	YMR272C	none
YGL001C	YHR190W	YOR328W	YFL004W	YDL248W	none
YML094W	YPR199C	YPL138C	YDR027C	YHR029C	none
YML094W	YPR199C	YHR111W	YDR027C	YGL211W	none
YML094W	YPR199C	YHR111W	YIL008W	YGL211W	none
YML094W	YPR199C	YPL138C	YKL186C	YDL207W	none
YPL135W	YCL017C	YEL024W	YKR064W	YDL207W	none
YPL135W	YCL017C	YEL024W	YKR064W	YBR255C-A	none
YPL135W	YCL017C	YHR111W	YML110C	YLR290C	none
YAR031W	YCL025C	YPL234C	YGR105W	YMR123W	none
YHR111W	YML110C	YMR071C	YLR290C	YJL104W	none
YHR111W	YML110C	YGL211W	YMR071C	YJL104W	none
YHR039C	YMR272C	YIL027C	YPL227C	YBR004C	none
YHR039C	YPR113W	YMR272C	YIL027C	YBR004C	none
YHR039C	YMR272C	YGL084C	YIL027C	YBR004C	none
YHR039C	YMR272C	YPR113W	YIL027C	YBR004C	none
YHR039C	YMR272C	YGL219C	YIL027C	YBR004C	none
YDL150W	YGR047C	YGL044C	YGR156W	YMR039C	none
YOR353C	YGR120C	YPR185W	YER089C	YGL167C	none
YOR353C	YGR120C	YPR185W	YGL167C	YGR231C	none
YOR353C	YGR120C	YPR185W	YGL167C	YIL146C	none
YOR353C	YGR120C	YGR082W	YLR168C	YKL053C-A	none
YLR186W	YLR438W	YPL022W	YNL116W	YOR393W	none
YML105C	YAL015C	YIL108W	YEL060C	YOR168W	none
YML105C	YOR196C	YAL046C	YER174C	YHR205W	none
YIL106W	YOR046C	YMR276W	YFL034C-B	YDL207W	none
YIL106W	YOR046C	YFL034C-B	YMR276W	YDL207W	none
YIL106W	YOR046C	YDL207W	YPL140C	YER105C	none
YIL106W	YOR046C	YDL207W	YPL140C	YKL186C	none
YIL106W	YOR046C	YDL207W	YPL140C	YML103C	none
YIL106W	YOR046C	YDL207W	YPL140C	YBL079W	none
YIL106W	YOR046C	YDL207W	YMR255W	YER105C	none
YIL106W	YOR046C	YDL207W	YMR255W	YKL186C	none
YIL106W	YOR046C	YDL207W	YMR255W	YML103C	none
YIL106W	YOR046C	YDL207W	YMR255W	YBL079W	none
YIL106W	YOR046C	YDL207W	YPL122C	YBL079W	none
YIL106W	YOR046C	YDL207W	YNR024W	YBL079W	none
YIL106W	YOR046C	YMR276W	YDL207W	YER105C	none
YIL106W	YOR046C	YMR276W	YDL207W	YKL186C	none
YIL106W	YOR046C	YMR276W	YDL207W	YML103C	none
YIL106W	YOR046C	YMR276W	YDL207W	YBL079W	none
YIL106W	YOR046C	YFL034C-B	YDL207W	YEL024W	none
YIL106W	YOR046C	YFL034C-B	YDL207W	YER105C	none
YIL106W	YOR046C	YFL034C-B	YDL207W	YKL186C	none
YIL106W	YOR046C	YFL034C-B	YDL207W	YML103C	none
YIL106W	YOR046C	YFL034C-B	YDL207W	YBL079W	none
YIL106W	YOR046C	YJR089W	YDL207W	YBL079W	none
YIL106W	YOR046C	YDR206W	YDL207W	YEL024W	none
YIL106W	YOR046C	YDR206W	YDL207W	YER105C	none
YIL106W	YOR046C	YDR206W	YDL207W	YKL186C	none
YIL106W	YOR046C	YDR206W	YDL207W	YML103C	none
YIL106W	YOR046C	YDR206W	YDL207W	YBL079W	none
YIL106W	YOR046C	YER028C	YDL207W	YBL079W	none
YIL106W	YOR046C	YBR255W	YDL207W	YBL079W	none
YIL106W	YOR046C	YDL207W	YEL024W	YER105C	none
YIL106W	YOR046C	YDL207W	YEL024W	YKL186C	none
YIL106W	YOR046C	YDL207W	YEL024W	YML103C	none
YIL106W	YOR046C	YDL207W	YEL024W	YBL079W	none
YIL106W	YOR046C	YDL207W	YER105C	YKL186C	none
YIL106W	YOR046C	YDL207W	YER105C	YML103C	none
YIL106W	YOR046C	YDL207W	YER105C	YBL079W	none
YIL106W	YOR046C	YDL207W	YKL186C	YML103C	none
YIL106W	YOR046C	YDL207W	YKL186C	YBL079W	none
YIL106W	YOR046C	YDL207W	YML103C	YBL079W	none
